"recording_id","file_name","recording_file_path","annotation_file_path","unique_code","espece","date"
21195,"Aves_BN9098Boussa31FR_22IV2019_1313.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Phylloscopus collybita/Sons/Aves_BN9098Boussa31FR_22IV2019_1313.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Phylloscopus collybita/Sons/Aves_BN9098Boussa31FR_22IV2019_1313.txt","Aves_BN9098Boussa31FR_22IV2019_1313","Phylloscopus collybita","22/04/2019"
21196,"Aves_BN9099Boussa31FR_22IV2019_1313.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Phylloscopus collybita/Sons/Aves_BN9099Boussa31FR_22IV2019_1313.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Phylloscopus collybita/Sons/Aves_BN9099Boussa31FR_22IV2019_1313.txt","Aves_BN9099Boussa31FR_22IV2019_1313","Phylloscopus collybita","22/04/2019"
21197,"Aves_BN9100Boussa31FR_22IV2019_1313.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Phylloscopus collybita/Sons/Aves_BN9100Boussa31FR_22IV2019_1313.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Phylloscopus collybita/Sons/Aves_BN9100Boussa31FR_22IV2019_1313.txt","Aves_BN9100Boussa31FR_22IV2019_1313","Phylloscopus collybita","22/04/2019"
21198,"Aves_BN9101Boussa31FR_22IV2019_1515.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Phylloscopus collybita/Sons/Aves_BN9101Boussa31FR_22IV2019_1515.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Phylloscopus collybita/Sons/Aves_BN9101Boussa31FR_22IV2019_1515.txt","Aves_BN9101Boussa31FR_22IV2019_1515","Phylloscopus collybita","22/04/2019"
21199,"Aves_BN9102Boussa31FR_22IV2019_1515.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Phylloscopus collybita/Sons/Aves_BN9102Boussa31FR_22IV2019_1515.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Phylloscopus collybita/Sons/Aves_BN9102Boussa31FR_22IV2019_1515.txt","Aves_BN9102Boussa31FR_22IV2019_1515","Phylloscopus collybita","22/04/2019"
21200,"Aves_BN9106Boussa31FR_22IV2019_1717.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Phylloscopus collybita/Sons/Aves_BN9106Boussa31FR_22IV2019_1717.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Phylloscopus collybita/Sons/Aves_BN9106Boussa31FR_22IV2019_1717.txt","Aves_BN9106Boussa31FR_22IV2019_1717","Phylloscopus collybita","22/04/2019"
21201,"Aves_BN9121Boussa31FR_22IV2019_2222.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Phylloscopus collybita/Sons/Aves_BN9121Boussa31FR_22IV2019_2222.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Phylloscopus collybita/Sons/Aves_BN9121Boussa31FR_22IV2019_2222.txt","Aves_BN9121Boussa31FR_22IV2019_2222","Phylloscopus collybita","22/04/2019"
21202,"Aves_BN9122Boussa31FR_22IV2019_2222.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Phylloscopus collybita/Sons/Aves_BN9122Boussa31FR_22IV2019_2222.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Phylloscopus collybita/Sons/Aves_BN9122Boussa31FR_22IV2019_2222.txt","Aves_BN9122Boussa31FR_22IV2019_2222","Phylloscopus collybita","22/04/2019"
21203,"Aves_BN9124Boussa31FR_22IV2019_2323.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Phylloscopus collybita/Sons/Aves_BN9124Boussa31FR_22IV2019_2323.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Phylloscopus collybita/Sons/Aves_BN9124Boussa31FR_22IV2019_2323.txt","Aves_BN9124Boussa31FR_22IV2019_2323","Phylloscopus collybita","22/04/2019"
21204,"Aves_BN9143Boussa31FR_22IV2019_101.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Phylloscopus collybita/Sons/Aves_BN9143Boussa31FR_22IV2019_101.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Phylloscopus collybita/Sons/Aves_BN9143Boussa31FR_22IV2019_101.txt","Aves_BN9143Boussa31FR_22IV2019_101","Phylloscopus collybita","22/04/2019"
21205,"Aves_BN9146Boussa31FR_22IV2019_202.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Phylloscopus collybita/Sons/Aves_BN9146Boussa31FR_22IV2019_202.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Phylloscopus collybita/Sons/Aves_BN9146Boussa31FR_22IV2019_202.txt","Aves_BN9146Boussa31FR_22IV2019_202","Phylloscopus collybita","22/04/2019"
21206,"Aves_BN9148Boussa31FR_22IV2019_202.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Phylloscopus collybita/Sons/Aves_BN9148Boussa31FR_22IV2019_202.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Phylloscopus collybita/Sons/Aves_BN9148Boussa31FR_22IV2019_202.txt","Aves_BN9148Boussa31FR_22IV2019_202","Phylloscopus collybita","22/04/2019"
21207,"Aves_BN9150Boussa31FR_22IV2019_303.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Phylloscopus collybita/Sons/Aves_BN9150Boussa31FR_22IV2019_303.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Phylloscopus collybita/Sons/Aves_BN9150Boussa31FR_22IV2019_303.txt","Aves_BN9150Boussa31FR_22IV2019_303","Phylloscopus collybita","22/04/2019"
21208,"Aves_BN9153Boussa31FR_22IV2019_404.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Phylloscopus collybita/Sons/Aves_BN9153Boussa31FR_22IV2019_404.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Phylloscopus collybita/Sons/Aves_BN9153Boussa31FR_22IV2019_404.txt","Aves_BN9153Boussa31FR_22IV2019_404","Phylloscopus collybita","22/04/2019"
21209,"Aves_BN9296Boussa31FR_22IV2019_2929.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Phylloscopus collybita/Sons/Aves_BN9296Boussa31FR_22IV2019_2929.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Phylloscopus collybita/Sons/Aves_BN9296Boussa31FR_22IV2019_2929.txt","Aves_BN9296Boussa31FR_22IV2019_2929","Phylloscopus collybita","22/04/2019"
21210,"Aves_BN9300Boussa31FR_22IV2019_000.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Phylloscopus collybita/Sons/Aves_BN9300Boussa31FR_22IV2019_000.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Phylloscopus collybita/Sons/Aves_BN9300Boussa31FR_22IV2019_000.txt","Aves_BN9300Boussa31FR_22IV2019_000","Phylloscopus collybita","22/04/2019"
21211,"Aves_BN9301Boussa31FR_22IV2019_000.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Phylloscopus collybita/Sons/Aves_BN9301Boussa31FR_22IV2019_000.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Phylloscopus collybita/Sons/Aves_BN9301Boussa31FR_22IV2019_000.txt","Aves_BN9301Boussa31FR_22IV2019_000","Phylloscopus collybita","22/04/2019"
21212,"Aves_BN9302Boussa31FR_22IV2019_000.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Phylloscopus collybita/Sons/Aves_BN9302Boussa31FR_22IV2019_000.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Phylloscopus collybita/Sons/Aves_BN9302Boussa31FR_22IV2019_000.txt","Aves_BN9302Boussa31FR_22IV2019_000","Phylloscopus collybita","22/04/2019"
21213,"Aves_BN9303Boussa31FR_22IV2019_000.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Phylloscopus collybita/Sons/Aves_BN9303Boussa31FR_22IV2019_000.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Phylloscopus collybita/Sons/Aves_BN9303Boussa31FR_22IV2019_000.txt","Aves_BN9303Boussa31FR_22IV2019_000","Phylloscopus collybita","22/04/2019"
21214,"Aves_BN9304Boussa31FR_22IV2019_101.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Phylloscopus collybita/Sons/Aves_BN9304Boussa31FR_22IV2019_101.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Phylloscopus collybita/Sons/Aves_BN9304Boussa31FR_22IV2019_101.txt","Aves_BN9304Boussa31FR_22IV2019_101","Phylloscopus collybita","22/04/2019"
21215,"Aves_BN9305Boussa31FR_22IV2019_101.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Phylloscopus collybita/Sons/Aves_BN9305Boussa31FR_22IV2019_101.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Phylloscopus collybita/Sons/Aves_BN9305Boussa31FR_22IV2019_101.txt","Aves_BN9305Boussa31FR_22IV2019_101","Phylloscopus collybita","22/04/2019"
21216,"Aves_BN9306Boussa31FR_22IV2019_101.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Phylloscopus collybita/Sons/Aves_BN9306Boussa31FR_22IV2019_101.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Phylloscopus collybita/Sons/Aves_BN9306Boussa31FR_22IV2019_101.txt","Aves_BN9306Boussa31FR_22IV2019_101","Phylloscopus collybita","22/04/2019"
21217,"Aves_BN9307Boussa31FR_22IV2019_101.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Phylloscopus collybita/Sons/Aves_BN9307Boussa31FR_22IV2019_101.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Phylloscopus collybita/Sons/Aves_BN9307Boussa31FR_22IV2019_101.txt","Aves_BN9307Boussa31FR_22IV2019_101","Phylloscopus collybita","22/04/2019"
21218,"Aves_BN9308Boussa31FR_22IV2019_101.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Phylloscopus collybita/Sons/Aves_BN9308Boussa31FR_22IV2019_101.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Phylloscopus collybita/Sons/Aves_BN9308Boussa31FR_22IV2019_101.txt","Aves_BN9308Boussa31FR_22IV2019_101","Phylloscopus collybita","22/04/2019"
21219,"Aves_BN9309Boussa31FR_22IV2019_202.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Phylloscopus collybita/Sons/Aves_BN9309Boussa31FR_22IV2019_202.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Phylloscopus collybita/Sons/Aves_BN9309Boussa31FR_22IV2019_202.txt","Aves_BN9309Boussa31FR_22IV2019_202","Phylloscopus collybita","22/04/2019"
21220,"Aves_BN9310Boussa31FR_22IV2019_202.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Phylloscopus collybita/Sons/Aves_BN9310Boussa31FR_22IV2019_202.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Phylloscopus collybita/Sons/Aves_BN9310Boussa31FR_22IV2019_202.txt","Aves_BN9310Boussa31FR_22IV2019_202","Phylloscopus collybita","22/04/2019"
21221,"Aves_BN9311Boussa31FR_22IV2019_202.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Phylloscopus collybita/Sons/Aves_BN9311Boussa31FR_22IV2019_202.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Phylloscopus collybita/Sons/Aves_BN9311Boussa31FR_22IV2019_202.txt","Aves_BN9311Boussa31FR_22IV2019_202","Phylloscopus collybita","22/04/2019"
21222,"Aves_BN9312Boussa31FR_22IV2019_303.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Phylloscopus collybita/Sons/Aves_BN9312Boussa31FR_22IV2019_303.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Phylloscopus collybita/Sons/Aves_BN9312Boussa31FR_22IV2019_303.txt","Aves_BN9312Boussa31FR_22IV2019_303","Phylloscopus collybita","22/04/2019"
21223,"Aves_BN9337Boussa31FR_22IV2019_000.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Phylloscopus collybita/Sons/Aves_BN9337Boussa31FR_22IV2019_000.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Phylloscopus collybita/Sons/Aves_BN9337Boussa31FR_22IV2019_000.txt","Aves_BN9337Boussa31FR_22IV2019_000","Phylloscopus collybita","22/04/2019"
21224,"Aves_BN9340Boussa31FR_22IV2019_101.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Phylloscopus collybita/Sons/Aves_BN9340Boussa31FR_22IV2019_101.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Phylloscopus collybita/Sons/Aves_BN9340Boussa31FR_22IV2019_101.txt","Aves_BN9340Boussa31FR_22IV2019_101","Phylloscopus collybita","22/04/2019"
21225,"Aves_BN9343Boussa31FR_22IV2019_101.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Phylloscopus collybita/Sons/Aves_BN9343Boussa31FR_22IV2019_101.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Phylloscopus collybita/Sons/Aves_BN9343Boussa31FR_22IV2019_101.txt","Aves_BN9343Boussa31FR_22IV2019_101","Phylloscopus collybita","22/04/2019"
21226,"Aves_BN9345Boussa31FR_22IV2019_202.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Phylloscopus collybita/Sons/Aves_BN9345Boussa31FR_22IV2019_202.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Phylloscopus collybita/Sons/Aves_BN9345Boussa31FR_22IV2019_202.txt","Aves_BN9345Boussa31FR_22IV2019_202","Phylloscopus collybita","22/04/2019"
21227,"Aves_BN9346Boussa31FR_22IV2019_202.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Phylloscopus collybita/Sons/Aves_BN9346Boussa31FR_22IV2019_202.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Phylloscopus collybita/Sons/Aves_BN9346Boussa31FR_22IV2019_202.txt","Aves_BN9346Boussa31FR_22IV2019_202","Phylloscopus collybita","22/04/2019"
21228,"Aves_BN9349Boussa31FR_22IV2019_303.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Phylloscopus collybita/Sons/Aves_BN9349Boussa31FR_22IV2019_303.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Phylloscopus collybita/Sons/Aves_BN9349Boussa31FR_22IV2019_303.txt","Aves_BN9349Boussa31FR_22IV2019_303","Phylloscopus collybita","22/04/2019"
21229,"Aves_BN9352Boussa31FR_22IV2019_303.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Phylloscopus collybita/Sons/Aves_BN9352Boussa31FR_22IV2019_303.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Phylloscopus collybita/Sons/Aves_BN9352Boussa31FR_22IV2019_303.txt","Aves_BN9352Boussa31FR_22IV2019_303","Phylloscopus collybita","22/04/2019"
21230,"Aves_BN9353Boussa31FR_22IV2019_404.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Phylloscopus collybita/Sons/Aves_BN9353Boussa31FR_22IV2019_404.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Phylloscopus collybita/Sons/Aves_BN9353Boussa31FR_22IV2019_404.txt","Aves_BN9353Boussa31FR_22IV2019_404","Phylloscopus collybita","22/04/2019"
21231,"Aves_BN9354Boussa31FR_22IV2019_404.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Phylloscopus collybita/Sons/Aves_BN9354Boussa31FR_22IV2019_404.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Phylloscopus collybita/Sons/Aves_BN9354Boussa31FR_22IV2019_404.txt","Aves_BN9354Boussa31FR_22IV2019_404","Phylloscopus collybita","22/04/2019"
21232,"Aves_BN9357Boussa31FR_22IV2019_505.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Phylloscopus collybita/Sons/Aves_BN9357Boussa31FR_22IV2019_505.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Phylloscopus collybita/Sons/Aves_BN9357Boussa31FR_22IV2019_505.txt","Aves_BN9357Boussa31FR_22IV2019_505","Phylloscopus collybita","22/04/2019"
21233,"Aves_BN9359Boussa31FR_22IV2019_707.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Phylloscopus collybita/Sons/Aves_BN9359Boussa31FR_22IV2019_707.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Phylloscopus collybita/Sons/Aves_BN9359Boussa31FR_22IV2019_707.txt","Aves_BN9359Boussa31FR_22IV2019_707","Phylloscopus collybita","22/04/2019"
21234,"Aves_BN9360Boussa31FR_22IV2019_707.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Phylloscopus collybita/Sons/Aves_BN9360Boussa31FR_22IV2019_707.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Phylloscopus collybita/Sons/Aves_BN9360Boussa31FR_22IV2019_707.txt","Aves_BN9360Boussa31FR_22IV2019_707","Phylloscopus collybita","22/04/2019"
21235,"Aves_BN9361Boussa31FR_22IV2019_707.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Phylloscopus collybita/Sons/Aves_BN9361Boussa31FR_22IV2019_707.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Phylloscopus collybita/Sons/Aves_BN9361Boussa31FR_22IV2019_707.txt","Aves_BN9361Boussa31FR_22IV2019_707","Phylloscopus collybita","22/04/2019"
21236,"Aves_BN9362Boussa31FR_22IV2019_707.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Phylloscopus collybita/Sons/Aves_BN9362Boussa31FR_22IV2019_707.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Phylloscopus collybita/Sons/Aves_BN9362Boussa31FR_22IV2019_707.txt","Aves_BN9362Boussa31FR_22IV2019_707","Phylloscopus collybita","22/04/2019"
21237,"Aves_BN9363Boussa31FR_22IV2019_808.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Phylloscopus collybita/Sons/Aves_BN9363Boussa31FR_22IV2019_808.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Phylloscopus collybita/Sons/Aves_BN9363Boussa31FR_22IV2019_808.txt","Aves_BN9363Boussa31FR_22IV2019_808","Phylloscopus collybita","22/04/2019"
21238,"Aves_BN9364Boussa31FR_22IV2019_808.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Phylloscopus collybita/Sons/Aves_BN9364Boussa31FR_22IV2019_808.wav","Enregistrements opportunistes/Aves/David Funosas/Identifications validées de BirdNET/Phylloscopus collybita/Sons/Aves_BN9364Boussa31FR_22IV2019_808.txt","Aves_BN9364Boussa31FR_22IV2019_808","Phylloscopus collybita","22/04/2019"
